Title,Location,Company,Salary,Sponsored,Description
Android Developer,"Bengaluru, Karnataka",Collasys Global Services LLP,None,Organic,"Job Description :

Job Description



About Us
Technosoft is an enterprise digital enabler founded in 1996. We help organizations transition to an innovation-first culture, uncovering greater efficiencies, and winning new markets along the way. Over the last 24 years, we have built a company dedicated to delivering innovative IT services and extraordinary technical talent within a culture of high achievement. Today, Technosoft is home to over 4,400 employees across two continents, and covers the entire spectrum of digital experience â€“ from agile development to cloud to analytics and AI. Headquartered in Southfield, Michigan, Technosoft has 4,400+ global employees, 7 global delivery centers, and is trusted by more than 35+ Fortune 1000 customers in North America and India. Learn more at http://www.technosoftcorp.com

About Company
Technosoft

Roles and Responsibility



Location- Bangalore/Hyderabad
Experience- Relevant to Android Development- 5 to 8 yrs
Notice Period- 15 days
Job Description:
Required:
A minimum of 5 to 8 years of consulting and/or relevant industry experience
A minimum of one year of experience in developing android apps using Kotlin and latest frameworks
In Depth-knowledge about the design patterns
Experience in using frameworks like Retrofit, RxJava, Dependency injection. Static Analysis tools, writing the unit test cases using testing frameworks like JUnit and JoCoCo
Good understanding of Android Architectural components.
Understanding of Development and deployment process.
Understanding of REST API's, Swagger spec and Postman collection.
Strong written and verbal communication skills.
B.E/B.Tech/MCA/MSC/MS
Preferred:
Familiarity with developer tools and SDKs
Experience in handling the end-to-end delivery process for mobile applications.
Ability understands and gives valuable feedback about the user experience.
Experience in developing the app's using Google provided JetPack library and the latest frameworks (ex: MVC, MVP, MVVM, etc.).
Knowledge of the Scrum development process
Exposure to other Mobile platforms ( iOS / RN / PWA )
Exposure to Backend Development

Desired candidate



Required:
A minimum of 5 to 8 years of consulting and/or relevant industry experience
A minimum of one year of experience in developing android apps using Kotlin and latest frameworks
In Depth-knowledge about the design patterns
Experience in using frameworks like Retrofit, RxJava, Dependency injection. Static Analysis tools, writing the unit test cases using testing frameworks like JUnit and JoCoCo
Good understanding of Android Architectural components.
Understanding of Development and deployment process.
Understanding of REST API's, Swagger spec and Postman collection.
Strong written and verbal communication skills.
B.E/B.Tech/MCA/MSC/MS

5.00-8.00 Years"
Senior iOS/ Android Developer,"Barakhamba, Delhi, Delhi",Manage My Lawsuits,None,Organic,"(4+ Years Experience)
Description
MML Technologies is currently seeking a Senior iOS/Android Developer to join our team. You will mentor and provide technical leadership to other Developers on the team as well as help build new features and update existing ones in our application. We build a product that helps our customers to carry their office wherever they go and we are proud of that. If you are committed to great work and are constantly looking for ways to improve the systems you’re responsible for, we’d love to chat with you!
Responsibilities:
Collaborate with other mobile and full-stack developers on cross-functional agile teams working on features for our customers
Work closely with UX designers, Produce Manager and CEO to ensure the best mobile experience for our customers
Contribute to a large codebase that contains a multitude of customer features
Participate and share your ideas in technical design and architecture discussions
Provide coaching to junior developers and share and learn from your peers
Requirements:
iOS enthusiasm
Knowledge with Swift
Experience writing code with tests cases for great code coverage
Experience using github, reviewing code, and merging branches
Experience working with large codebases and writing robust and testable code"
Java Developer,"Bengaluru, Karnataka",ITC Infotech,None,Organic,"Languages, Tools & OS: C, C++, Java, Linux, Python ARM toolchain, Cppcheck, Valgrind, JTAG, Git, Ctags, Cscope, & adb.
Keen with network programming and multimedia systems development.
Programming experience in C, C++ and Python for various platforms.
Worked on MQTT, CoAP and other IOT protocols.
Understanding the spec to configure and bring up the drivers .
ISP tuning and IQ library development experience for snapdragon boards.
Hands on experience with V4L2 architecture and BSP of ARM platforms.
Sound knowledge on Android HAL development and solving issues."
CIEL/STF/13775: Android Developer,"Bengaluru, Karnataka",CIEL HR Services,None,Organic,"Role: Android Developer
Type: Contract to Hire
Location: Bangalore
Notice: Immediate
Job Description
: 1. 5 Years’ Relevant Experience in Android native development.
2. Proficient with Java.
3. Very good communication skills.
4. Experience with SQLite and Google Maps.
5. Experience with RESTful APIs to connect Android applications to back-end services
6. Should have developed more than 5 applications.
7. Proficient with Git.
Preferred Skills
1. Experience with offline storage, threading and performance tuning.
2. Understanding of MVVM and MVP.
3. Experience with performance and memory tuning with tools.
4. Experience with FCM integration.
5. Must be a team player with ability to perform with limited supervision and should have published one or more Android apps in the Google Play store with a strong passion for learning.
6. Candidate should possess a strong sense of ownership and responsibility for code quality that follows best practices
7. Solid exposure to object-oriented design patterns and multi-threading."
iOS Mobile App Developer,"Bengaluru, Karnataka",SAP,None,Organic,"Requisition ID: 258004
Work Area: Software-Design and Development
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time

COMPANY DESCRIPTION

SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.
Ariba, an SAP company, is the world’s business commerce network. We help companies extend their business commerce processes into the Cloud, where they can use our Procurement solutions and the Ariba Network to find opportunities to cut costs, reduce risk, and grow revenue through better collaboration with trading partners. The Ariba Network is the world’s largest trading partner community with more than $600B of commerce flowing through and more than 1.7 million businesses in 190 countries around the world, with a new business joining Ariba Network every two minutes. Together with SAP, we are combining the best of both companies to fuel a whole new way of doing business in today's digital economy.
Curious? Take a peek into Ariba products: https://www.youtube.com/watch?v=TeaUEBvH5UU
The Role
Deliver across the entire app life cycle –concept, design, build, deploy, test, release to app stores and support
Working directly with developers and product managers to conceptualize, build, test and realize products
Gather requirements around functionality and translate those requirements into elegant functional solutions
Build prototypes at tech scoping stage of projects
Working along the web developers to create and maintain a robust framework to support the app and working with the front end developers to build the interface with focus on usability features
Create compelling device specific user interfaces and experiences
Standardizing the platform and in some cases apps to deliver across multiple brands with minimal duplication of effort and optimizing performance for the apps
Keep up to date on the latest industry trends in the mobile technologies
Explain technologies and solutions to technical and non-technical stakeholders
Role Requirements
Bachelor's in computer science or equivalent work experience
3 to 5+ years of development experience developing production grade software
Proven commercial software development experience – desktop and mobile
Published examples of mobile applications on the App store or the Android market
Excellent knowledge in information architecture, human computer interaction and usability design principles
Ability to multi task and good time management skills
Preferred Qualifications
Strong OO design and programming skills in Swift
Familiar with iOS SDK (UI Kit, Cocoa Touch, Core Data, Core Location, etc) and experience building web and native apps
Familiar with xCode
Experience integrating with RESTful API backends
Good understanding of OO programming and design patterns Good understanding of HTML5, JavaScript, jQuery, Ajax and database queries
Using version control (e.g. Git)
Excellent debugging and optimization skills
WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
Additional Locations:"
Mobile Application Developer,"Bengaluru, Karnataka",ERA HR Consulting,None,Organic,"Hi Folks,
We are currently looking for Mobile Application Developer,
Interested candidates do apply
1. Mobile App developer:
Primary skill required: Flutter Framework, Firebase
Exp. required: Min. 2 yrs - Max 4 yrs
Other required skills: Javascript, Elasticsearch/Redis, REST API exposure
CTC offered: 3.0 - 4.0 LPA
Immediate requirement,
For more information, reach me out on the given number below.
7411439263
Regards
Fariyal Sheikh (HR Manager)
ERA HR Consulting
Bangalore
Job Type: Full-time
Experience:
work: 2 years (Required)
total work: 2 years (Required)
Work Remotely:
Yes"
Quality Assurance Engineer I,"Bengaluru, Karnataka",ADCI - Karnataka,None,Organic,"1+ year of experience working as a Quality Assurance Engineer
Experience in manual testing
Experience in automation testing
Bachelor's Degree
Experience in manual testing and automation testing
Bachelor’s degree in Computer Science, Computer Engineering or related field or equivalent work experience.
3+ years of test engineering experience.
Understanding of QA processes and concepts including test plan, test case preparation, and testing methodologies, agile a plus.
Demonstrated knowledge of professional software engineering best practices for the full software development life cycle, including coding standards, code reviews, source control, build and release processes, continuous deployment, and test suite development and maintenance.
Define test plans, test suites, test cases as well as utilize automated tools to optimize the STLC.
Experience in Core Java, Python, JavaScript scripting and user-level test automation.
Hands-on experience with automated testing tools like Selenium, Appium for android and iOS.

Amazon's Ring is looking for is looking for high-energy, detail-oriented, and technically-savvy Quality Assurance Engineers to perform quality assurance testing. QAEs at Amazon are excellent individual contributors capable of understanding business requirements and converting them to QA understandable testcases, driving test execution, capturing errors and automating those test cases. QAEs would be trying to understand application performance, functionality, features to great depth which would enable them to report issues and also take ownership in automating the repetitive tasks. QAEs are highly accurate in performing application tests, reporting the behavior ensuring that there is no ambiguity while reproducing issues. High quality and accuracy is maintained throughout the application release without compromising on deadlines.

Role Responsibilities:
As a Quality Assurance Engineer, you will:
Work closely with engineers and business owners throughout the development and testing life cycle, review requirements, specifications and technical design documents
Drive the creation of test plans and test cases, efficiently execute test cases across all functional and UI areas of our products
Estimate, prioritize, plan and coordinate testing activities
Design, develop and execute automation scripts using open source tools
Identify, record, document thoroughly and track bugs
Perform thorough regression testing when bugs are resolved
Develop and apply testing processes for new and existing products to meet client needs
Collaborate with internal teams (e.g. developers and product managers) to identify system requirements
Monitor debugging process results

About Ring
Since its founding in 2013, Ring has been on a mission to make neighborhoods safer. From the video doorbell, to Ring Alarm, which was named #1 in Customer Satisfaction for DIY Home Security Systems by J.D. Power, Ring’s smart home security product line, as well as the Neighbors app, offer users affordable whole-home and neighborhood security. At Ring, we are committed to making home and neighborhood security accessible and effective for everyone - while working hard to bring communities together. Ring is an Amazon company. For more information, visit www.ring.com. With Ring, you’re always home.
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us//.

Excellent verbal and written communication skills, especially excellence in technical communications with peers who may be remote.
Good knowledge of software QA methodologies, automation tools and processes
Experience in writing clear, concise and comprehensive test plans and test cases
Shows creativity and initiative to improve product test coverage and effectiveness.
Experience working in an agile/scrum development process
Experience with performance and/or security testing is a plus"
Developer Others,"Gurgaon, Haryana",ITC Infotech,None,Organic,"Core Java & Android SDK(Jelly Bean)
Good experience of PL-SQL.
Experience of embedded applications development.
REST& SOAP web services development.
Knowledge of iPhone and Android phone UI Design
Knowledge of developing software for Windows Mobile and Windows CE mobile devices.(Preferred)"
Sr. Android Developer,"Mohali, Punjab",Ghrix Technologies Pvt. Ltd.,"₹20,000 - ₹40,000 a month",Organic,"We are looking for a qualified Android developer to join our app development team. You will be working with our engineers/ developers to develop and maintain high quality mobile application features. If you’re passionate about mobile platforms and translating code into user-friendly apps, we would like to meet you.
As a Sr. Android developer, you’ll collaborate with internal teams to develop functional mobile applications, while working in a fast-paced environment. Ultimately, you should be able to design and build the next generation of our mobile applications.
What we are looking for:
Knowledge of Firebase, RealmDB
Knowledge of MVP / MVVM
Knowledge of Kotlin is good to have
Sound knowledge of Android Activity life-cycle and different applications.
Responsibilities:
1. Support the entire application lifecycle (concept, design, test, release and support)
2. Produce fully functional mobile applications writing clean code
3. Gather specific requirements and suggest solutions
4. Write unit and UI tests to identify malfunctions
5. Troubleshoot and debug to optimize performance
6. Design interfaces to improve user experience
7. Liaise with Product development team to plan new features
8. Ensure new and legacy applications meet quality standards
9. Research and suggest new mobile products, applications and protocols
10. Stay up-to-date with new technology trends
11. Design and build advanced applications for Android platform
12. Unit-test code for robustness, including edge cases, usability, and general reliability
13. Improving application performance, optimization for loading times
14. Continuously discover, evaluate, and implement new technologies to maximize development efficiency
15. Familiarity with RESTful APIs to connect Android applications to back-end services.
16. Design, build and maintain high performance, reusable, and reliable Java code
17. Translate designs and wireframes into high-quality code.
18. Ensure the best possible performance, quality, and responsiveness of the application.
19. Identify and correct bottlenecks and fix bugs.
20. Experience consuming and/or designing REST APIs
21. Developing android mobile application by understanding the requirements given by clients.
22. Understanding the requirement specification for the product
23. Building and Designing advanced Android applications for Android platform.
24. Cross-functional team collaboration to design, define and ship new features
25. Developing, releasing, and maintaining Android Applications Required Experience, Skills and
Qualifications:
1. Proven work experience as a Mobile developer
2. Demonstrable portfolio of released applications on the App store or the Play Store
3. In-depth knowledge of Java/Kotlin
4. Experience with third-party libraries and APIs
5. Familiarity with OOP design principles
6. Excellent analytical skills with a good problem-solving attitude
7. Ability to perform in a team environment
8. BSc degree in Computer Science or relevant field
9. Skills - Android, Android Studio, SDK, Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes, Kotlin.
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
Android Developmet: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Software Engineer -PHP-SQL,"Kochi, Kerala",Look4Services UK,"₹30,000 - ₹40,000 a month",Organic,"Job Description
Location: Remote Working (Due to Covid) / Kerala/ Visit to UK
Travel Required: Travel to UK/EU to Customer site When required*
Will Train Applicant(s): Will Train Applicant(s) New technology
Interview SKYPE: Look4Services / Zoom
Job Summary:
Look4Services is a consulting company based out of UK and we are looking for creative minded Software Engineers and technical Developers with sound development experience in both PHP/ Python coding for MVC applications for e-Commerce. Several years of knowledge of PHP frameworks (Codeigniter**, Laravel ), LAMP with independent self-managed and proactive attitude. Previous experience in App Development on Android and IOS would be advantages
The Candidates career will grow with the company at a critical state of our product launch (www.stardealmedical.com) and extend its capability. Training will be given on advanced tools and opportunities for R&D in VR, IOT and Data Science. On-Site visit to UK may be required after Covid restrictions are removed
Roles and Responsibilities:
· Analysis existing code for its improvements.
· Designing and developing websites using PHP frameworks such as CodeIgniter and Laravel
· Develop using design patterns with maximum Reuse and clean code
· Good hands-on skills in Object Oriented Programming
· Build efficient, testable, and reusable PHP modules
· Strong Integration development of RESTful Services and APIs
· Implementing appropriate Data algorithms
· Data Model and SQL Development in MySQL, SQLServer or MangoDB
· Integration of data storage solutions {{may include databases, key-value stores, blob stores, etc.}
· Performance tuning
Skills and Requirements:
· Experience and Strong knowledge of PHP web /MVC frameworks {{such as CodeIgniter, Laravel, Yii, etc ) and MySQL
· Understanding the fully synchronous behavior of PHP
· E-Commerce Design and process patterns
· Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
· Understanding accessibility and security compliance
· Development of CSS, JQueries and Reuse of Bootstrap and its customisation
· Integration of user-facing elements developed by front-end developers
· Develop Microservices based on RESTFul services /APIs
· Strong knowledge of the common PHP or web server exploits and their solutions
· User authentication and authorization between multiple systems, servers, and environments
· Proficient understanding of code versioning tools, such as Git
Additional Information:
· Self-Managed work style with proactive in team engagement
· Work with remote team members and coordinate development when required
· App and Unity Development skills is not mandatory but considered advantages
Education : Technical Or Degree Qualification (Computing and IT background with programming in Course work)
Job Type: Full-time
Salary: ₹30,000.00 - ₹40,000.00 per month
Experience:
PHP: 2 years (Required)
LAMP: 2 years (Required)
Microsoft or Linux: 1 year (Preferred)
My SQL: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Mobile App Developer,"Ranchi, Jharkhand",MILDTRIX BUSINESS SOLUTIONS PVT LTD,"₹2,00,000 - ₹6,00,000 a year",Organic,"Full time Mobile App Developer having 2+ Years of experience in Flutter, Node JS, Angular Or React.
Salary as per experience. Best in city.
Job Types: Full-time, Contract, Walk-In
Salary: ₹200,000.00 - ₹600,000.00 per year
Experience:
.Net: 1 year (Preferred)
software development: 1 year (Preferred)
total work: 1 year (Preferred)
Java: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Android Developer,"Rajkot Saurastra, Gujarat",GOAL ENTREPRENEUR,"₹18,000 - ₹25,000 a month",Organic,"A candidate should be having good knowledge of android lanugage
Android studio experience
good experience in relevant post.
Job Type: Full-time
Salary: ₹18,000.00 - ₹25,000.00 per month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
Yes"
Android App Developer,"Bhopal, Madhya Pradesh",PAHAL INFOSYSTEM PRIVATE LIMITED,"₹28,000 - ₹40,000 a month",Organic,"Android Mobile App Developer
Experience- Emulator, Android studio, Web Services, Api, Google cloud product, Firebase, Material Design
Job Type: Full-time
Salary: ₹28,000.00 - ₹40,000.00 per month
Experience:
android development: 3 years (Required)
android: 3 years (Required)
Java: 2 years (Required)
Industry:
Software Development
Work Remotely:
No"
Android Developer (Kotlin),"Ahmedabad, Gujarat",codExalters Techlabs,"₹15,000 - ₹25,000 a month",Organic,"Job Summary
We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.
Responsibilities and Duties
Design and build advanced applications for the Android platform
Collaborate with cross-functional teams to define, design, and ship new features.
Work with outside data sources and API’s
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Job Types: Full-time, Contract
Salary: ₹15,000.00 - ₹25,000.00 per month
Experience:
Android Development: 2 years (Preferred)
Education:
Bachelor's (Required)"
iOS Mobile App Developer,"Bengaluru, Karnataka",SAP,None,Organic,"Requisition ID: 258004
Work Area: Software-Design and Development
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time

COMPANY DESCRIPTION

SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.
Ariba, an SAP company, is the world’s business commerce network. We help companies extend their business commerce processes into the Cloud, where they can use our Procurement solutions and the Ariba Network to find opportunities to cut costs, reduce risk, and grow revenue through better collaboration with trading partners. The Ariba Network is the world’s largest trading partner community with more than $600B of commerce flowing through and more than 1.7 million businesses in 190 countries around the world, with a new business joining Ariba Network every two minutes. Together with SAP, we are combining the best of both companies to fuel a whole new way of doing business in today's digital economy.
Curious? Take a peek into Ariba products: https://www.youtube.com/watch?v=TeaUEBvH5UU
The Role
Deliver across the entire app life cycle –concept, design, build, deploy, test, release to app stores and support
Working directly with developers and product managers to conceptualize, build, test and realize products
Gather requirements around functionality and translate those requirements into elegant functional solutions
Build prototypes at tech scoping stage of projects
Working along the web developers to create and maintain a robust framework to support the app and working with the front end developers to build the interface with focus on usability features
Create compelling device specific user interfaces and experiences
Standardizing the platform and in some cases apps to deliver across multiple brands with minimal duplication of effort and optimizing performance for the apps
Keep up to date on the latest industry trends in the mobile technologies
Explain technologies and solutions to technical and non-technical stakeholders
Role Requirements
Bachelor's in computer science or equivalent work experience
3 to 5+ years of development experience developing production grade software
Proven commercial software development experience – desktop and mobile
Published examples of mobile applications on the App store or the Android market
Excellent knowledge in information architecture, human computer interaction and usability design principles
Ability to multi task and good time management skills
Preferred Qualifications
Strong OO design and programming skills in Swift
Familiar with iOS SDK (UI Kit, Cocoa Touch, Core Data, Core Location, etc) and experience building web and native apps
Familiar with xCode
Experience integrating with RESTful API backends
Good understanding of OO programming and design patterns Good understanding of HTML5, JavaScript, jQuery, Ajax and database queries
Using version control (e.g. Git)
Excellent debugging and optimization skills
WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
Additional Locations:"
Mobile Application Developer,"Bengaluru, Karnataka",ERA HR Consulting,None,Organic,"Hi Folks,
We are currently looking for Mobile Application Developer,
Interested candidates do apply
1. Mobile App developer:
Primary skill required: Flutter Framework, Firebase
Exp. required: Min. 2 yrs - Max 4 yrs
Other required skills: Javascript, Elasticsearch/Redis, REST API exposure
CTC offered: 3.0 - 4.0 LPA
Immediate requirement,
For more information, reach me out on the given number below.
7411439263
Regards
Fariyal Sheikh (HR Manager)
ERA HR Consulting
Bangalore
Job Type: Full-time
Experience:
work: 2 years (Required)
total work: 2 years (Required)
Work Remotely:
Yes"
Requre Mobile Application Developer At Kolkata Location,"Pune, Maharashtra",Aminfotrix PVT LTD,"₹8,000 - ₹25,000 a month",Organic,"Require Mobile Application Developer At Pune Location
DATE: 23rd JULY 2020
TIME: 1:00 PM
VENUE: Right Softwarewala (AMINFOTRIX TECHNOLOGIES PVT LTD)
Contact details: 8274888274
Job Location: Pune
Job Summary:
Designing and building advanced applications for the Android and IOS platform.
Collaborate with cross-functional teams to define, design, and new features.
Work with outside data sources and API's.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Responsibilities and Duties:
To meet up the technical challenges and complete all assigned projects within the given time limit. Analyze the problem statement and form the project. Knowledge process for the latest trends in the respective technology.
Work with the product and design team to understand end-user requirements and use cases, then translate that into a pragmatic and effective technical solution
DESIRED CANDIDATE PROFILE:
Experience with Android SDK and IOS will be a plus point.
Experience working with remote data via REST and JSON.
Experience with third-party libraries and APIs.
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies.
Solid understanding of the full mobile development life cycle.
Critical thinker and problem-solving skills.
Team player.
Good time-management skills.
Great interpersonal and communication skills.
Benefits:
The incentive is other than regular pay on completion of targets.
Job Type: Full-time
Salary-8000-25000
Job Type: Full-time
Salary: ₹8,000.00 - ₹25,000.00 per month
Work Remotely:
Temporarily due to COVID-19"
PHP Web Developer,"Pune, Maharashtra",Reverenc Technologies,None,Organic,"We at Reverenc Technologies are looking for PHP website developer and database person.
JD
* Full fledged website development from scratch.
* Java knowledge for database maintenance
* Should have web based app development working experience.
* Working with the company android team and interns to get the work done.
Job Type: Full-time
Experience:
PHP: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Licence:
Core PHP (Preferred)
Programming Languages needed:
HTML (Preferred)
CSS (Preferred)
PHP (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Android Developer,"Indore, Madhya Pradesh",iDice Systems and technology pvt. ltd.,"₹10,000 - ₹20,000 a month",Organic,"We are looking for a Android Developer responsible for the client side of our service. We want a team member who strives to develop a first-class codebase using Android best practices.
PREFERENCE WILL BE GIVEN FOR IMMEDIATE JOINERS OR LESS THAN 10 DAYS NOTICE PERIOD.
Experience developing, enhancing and deploying mobile applications
Development using Android framework and Eclipse
Experience with SQLite, mobile frameworks & architectures
Key Skills
Android, Java, XML, SQL
Job Type: Full-time
Salary: ₹10,000.00 - ₹20,000.00 per month
Experience:
Android development: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Location:
Indore, Madhya Pradesh (Preferred)"
Java Developer,"Bengaluru, Karnataka",ITC Infotech,None,Organic,"Languages, Tools & OS: C, C++, Java, Linux, Python ARM toolchain, Cppcheck, Valgrind, JTAG, Git, Ctags, Cscope, & adb.
Keen with network programming and multimedia systems development.
Programming experience in C, C++ and Python for various platforms.
Worked on MQTT, CoAP and other IOT protocols.
Understanding the spec to configure and bring up the drivers .
ISP tuning and IQ library development experience for snapdragon boards.
Hands on experience with V4L2 architecture and BSP of ARM platforms.
Sound knowledge on Android HAL development and solving issues."
Mobile Application Developer,"Hyderabad, Telangana",Medintu Health Solutions Pvt Ltd,"₹2,80,000 - ₹6,00,000 a year",Organic,"Objective C,VS code, Atom, Android Studio, Node.js, NPM, Swift, Cocoa Touch, XCode
React Native(must)
Apache Cordova (Optional)
CSS, HTML or Javascript
UX/UI development experience (advantage)
Any OOPS language experience preferably
UNDERSTANDING OF XML, ANDROID SDK & ANDROID STUDIO
KNOWLEDGE OF API'S
KNOWLEDGE OF DATABASES (SQL Server, MY SQL)
Android knowledge optional
www.medintu.in & www.medintu.co.uk
Job Types: Full-time, Walk-In
Salary: ₹280,000.00 - ₹600,000.00 per year
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Android Application Developer,"Ahmedabad, Gujarat",Aavitech Solutions,None,Organic,"Skills and Specifications
2+ years of experience in Android Apps Development
Hands-On Experience with Bluetooth Stack
Design and build advanced applications for the Android platform
Collaborate with cross-functional teams to define, design, and ship new features.
Work with outside data sources and API's
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Experience working with version control like git/TFS will be added advantage.
Knowledge of Flutter/Cordova/React is big plus
Assist in design and development reviews.
Excellent communication skills.
Qualified candidates, send resume on careers@aavitechsolutions.com"
Flutter Developer,"Ashok Nagar, Delhi, Delhi",InVispa It Solution Pvt. Ltd.,"₹25,000 - ₹35,000 a month",Organic,"Experience- 2+ years of experience Skills Required- Flutter, DART, Android Development, RESTful APIs. We are looking for an Independent Flutter Developer who can Lead Mobile Development of Our Product. The position requires you to be highly skilled and Know what you do, as Your Product will be a consumer-facing App. The Roles Will be as of the following. * Must-Have worked with Flutter Application development * Experience in interacting with web services from the Flutter mobile platform. * Excellent working knowledge of an objective oriented language * Experience using Restful APIs to integrate mobile applications to server-side systems. * Design and build advanced applications for the Android platform. * Work with outside data sources and API. * Unit-test code for robustness, including edge cases, usability, and general reliability. * Work on bug fixing and improving application performance. Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Job Types: Full-time, Contract
Salary: ₹25,000.00 - ₹35,000.00 per month
Experience:
Flutter development: 2 years (Required)
work: 1 year (Required)
total work: 2 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
